b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar,Npl (kN),psi,b/h,L/h,axial_flag,section_family
113.6,113.6,56.8,3.2,0.0,354.6,60.75,338.0,0.0,0.0,1145.0,0.5,35.49999999999999,9025.67003005733,1675.418147339798,53.599999999999994,4.763191823185863,1.0,1.0835182037431805,31.511713069061706,12.228946908002392,0.16409374111460018,0.0,0.0,0.0,1142.4127293726754,1.0022647424707403,1.0,2.9753521126760565,axial,circular
114.8,114.8,57.4,3.9,0.0,357.7,60.75,338.0,0.0,0.0,1116.0,0.5,29.435897435897434,8992.023572737386,2040.4697613958783,53.5,5.760034572310104,1.0,1.3361197521149182,38.511483486267736,12.15863473238768,0.1606626187126355,0.0,0.0,0.0,1276.1414656951017,0.8745111964464894,1.0,2.9442508710801394,axial,circular
115.9,115.9,57.95,4.9,0.0,309.5,60.75,356.0,0.0,0.0,1174.0,0.5,23.653061224489797,8841.392058979389,2546.447755712512,53.050000000000004,7.156826816348811,1.0,1.4673323494828447,41.7537775619219,12.76494216570929,0.15820681306908665,0.0,0.0,0.0,1325.2401479760204,0.8858771761427522,1.0,3.071613459879206,axial,circular
130.6,130.6,65.3,2.3,0.0,324.3,60.75,396.0,0.0,0.0,1250.0,0.5,56.78260869565218,12468.981242097889,1412.507423852187,63.0,3.4726641358697776,1.0,0.604728495946152,17.875952051786808,12.346444375144257,0.17041940110176682,0.0,0.0,0.0,1215.566768012711,1.0283268948225548,1.0,3.0321592649310873,axial,circular
133.1,133.1,66.55,4.5,0.0,324.3,60.75,397.0,0.0,0.0,1535.0,0.5,29.577777777777776,12095.767888833056,2730.560331367586,62.05,6.647648055050553,1.0,1.205088657163104,34.7434692063319,12.315902767267994,0.15841615027673384,0.0,0.0,0.0,1620.3386147091162,0.9473328513346353,1.0,2.982719759579264,axial,circular
141.8,141.8,70.9,4.3,0.0,433.0,60.75,419.0,0.0,0.0,1618.0,0.5,32.97674418604652,13934.722710556747,2798.5733435650345,66.60000000000001,6.382008484743537,1.0,1.4314625029815617,41.492637746155424,12.166547593844822,0.17150262121234733,0.0,0.0,0.0,2058.3166624299824,0.7860792411260186,1.0,2.954866008462623,axial,circular
159.8,159.8,79.9,6.3,0.0,482.5,60.75,476.0,0.0,0.0,3123.0,0.5,25.365079365079367,17017.88174078977,4539.562824345991,73.60000000000001,9.236874192244485,1.0,2.118651695023541,60.55423638258103,12.352847854407614,0.17736207060241352,0.0,0.0,0.0,3224.175378499919,0.9686197657935741,1.0,2.978723404255319,axial,circular
165.7,165.7,82.85,5.1,0.0,373.3,60.75,497.0,0.0,0.0,2309.0,0.5,32.490196078431374,18991.123940491147,3875.2871211507436,77.75,7.56473906930151,1.0,1.2539058385992794,36.32047710058204,12.354507168962344,0.16671459972036512,0.0,0.0,0.0,2600.35546171041,0.8879555253116171,1.0,2.99939649969825,axial,circular
101.3,101.3,50.65,1.5,0.0,264.9,21.9,310.0,0.0,0.0,370.0,0.5,67.53333333333333,7589.216059111568,718.3035797576077,49.15,2.2733957524982387,1.0,1.144850972073211,12.25274740257952,12.42777958271938,0.13843148380084458,0.0,0.0,0.0,356.4824499723336,1.0379192580973216,1.0,3.0602171767028628,axial,circular
102.3,102.3,51.15,1.52,0.0,264.9,21.9,310.0,0.0,0.0,485.0,0.5,67.30263157894737,7738.172789825936,734.9964444042555,49.629999999999995,2.3035492197847987,1.0,1.1489064260295883,12.295188158794947,12.306892791797102,0.1370536649673097,0.0,0.0,0.0,364.1665422198753,1.3318082354396201,1.0,3.0303030303030303,axial,circular
104.2,104.2,52.1,2.44,0.0,264.9,21.9,310.0,0.0,0.0,450.0,0.5,42.704918032786885,7747.530651863186,1182.5009370325142,49.660000000000004,3.655263655721008,1.0,1.8461884680329357,19.4981744341622,12.177771031843763,0.13168732063266006,0.0,0.0,0.0,482.9154194957168,0.9318401977512157,1.0,2.9750479846449136,axial,circular
105.0,105.0,52.5,2.06,0.0,264.9,18.4,310.0,0.0,0.0,539.0,0.5,50.970873786407765,7992.8199230701675,1013.2819716133017,50.44,3.1018646393298255,1.0,1.8251326004209372,16.290324007899894,12.043884290751741,0.12893627672741304,0.0,0.0,0.0,415.4862808648547,1.2972750842170904,1.0,2.9523809523809526,axial,circular
105.1,105.1,52.55,2.85,0.0,264.9,18.4,310.0,0.0,0.0,550.0,0.5,36.87719298245614,7760.016597705611,1383.3106308357642,49.699999999999996,4.248229344976281,1.0,2.5663814036670933,22.642976931271964,12.112211447893056,0.1275799034610331,0.0,0.0,0.0,509.22329150617713,1.0800762831825972,1.0,2.949571836346337,axial,circular
107.9,107.9,53.95,4.32,0.0,264.9,18.4,310.0,0.0,0.0,686.0,0.5,24.97685185185185,7738.172789825938,2099.320558305851,49.63,6.328657846464004,1.0,3.905750265595695,33.77919531590398,11.919995212265391,0.12339419637213679,0.0,0.0,0.0,698.4923952280171,0.9821152022364694,1.0,2.873030583873957,axial,circular
107.9,107.9,53.95,4.32,0.0,264.9,18.4,424.0,0.0,0.0,727.0,0.5,24.97685185185185,7738.172789825938,2099.320558305851,49.63,6.328657846464004,1.0,3.905750265595695,33.77919531590398,16.303477322582342,0.16877141697350323,0.0,0.0,0.0,698.4923952280171,1.0408130496004566,1.0,3.929564411492122,axial,circular
107.9,107.9,53.95,4.32,0.0,264.9,18.4,424.0,0.0,0.0,734.0,0.5,24.97685185185185,7738.172789825938,2099.320558305851,49.63,6.328657846464004,1.0,3.905750265595695,33.77919531590398,16.303477322582342,0.16877141697350323,0.0,0.0,0.0,698.4923952280171,1.0508346332967473,1.0,3.929564411492122,axial,circular
107.9,107.9,53.95,4.32,0.0,264.9,18.4,424.0,0.0,0.0,803.0,0.5,24.97685185185185,7738.172789825938,2099.320558305851,49.63,6.328657846464004,1.0,3.905750265595695,33.77919531590398,16.303477322582342,0.16877141697350323,0.0,0.0,0.0,698.4923952280171,1.1496188154458964,1.0,3.929564411492122,axial,circular
153.9,153.9,76.95,1.8,0.0,356.1,18.4,470.0,0.0,0.0,981.0,0.5,85.5,17742.215196983067,1317.1747633001862,75.15,2.739615796909945,1.0,1.4367781318136073,12.981732339050318,12.364887429597687,0.14776353722041635,0.0,0.0,0.0,795.5026928356848,1.2331825006186756,1.0,3.0539311241065628,axial,circular
154.2,154.2,77.1,2.65,0.0,356.1,18.4,470.0,0.0,0.0,1294.0,0.5,58.18867924528302,17413.227614299132,1923.0828283734377,74.44999999999999,4.003417874695245,0.9999999999999999,2.1373363098252045,19.148651513485248,12.405976842481175,0.14720372428871115,0.0,0.0,0.0,1005.2131832868853,1.2872891258437622,1.0,3.0479896238651105,axial,circular
155.6,155.6,77.8,2.63,0.0,356.1,23.0,470.0,0.0,0.0,1300.0,0.5,59.163498098859314,17751.660081136815,1926.9236037823705,75.17,3.9747265015479485,1.0,1.6806205170343598,18.829321633646728,12.291096891947431,0.149166294510328,0.0,0.0,0.0,1094.465677173049,1.1877942151259016,1.0,3.020565552699229,axial,circular
159.3,159.3,79.65,5.25,0.0,356.1,21.9,470.0,0.0,0.0,1577.0,0.5,30.342857142857145,17389.846310974797,3819.047671501086,74.39999999999999,7.764473038205409,1.0,3.570978164070804,37.1630221627009,12.174198189885688,0.14426686151091828,0.0,0.0,0.0,1740.800510031885,0.9059050654638854,1.0,2.9504080351537976,axial,circular
160.2,160.2,80.1,5.4,0.0,356.1,21.9,470.0,0.0,0.0,1775.0,0.5,29.666666666666664,17530.369750369864,3944.5998690112206,74.69999999999999,7.9782627741146825,0.9999999999999999,3.658808998085284,38.03292334487602,12.11306824765981,0.14345864535677197,0.0,0.0,0.0,1788.5871108879958,0.9924034391138769,1.0,2.933832709113608,axial,circular
159.8,159.8,79.9,5.08,0.0,356.1,21.9,470.0,0.0,0.0,1746.0,0.5,31.45669291338583,17586.737462397643,3715.3737459538634,74.82000000000001,7.524839511682927,1.0,3.4351451000502347,35.81389134068819,12.124691086164018,0.1438156121534442,0.0,0.0,0.0,1708.1941413606792,1.0221320619968912,1.0,2.941176470588235,axial,circular
264.6,264.6,132.3,4.55,0.0,323.4,21.9,812.0,0.0,0.0,3579.0,0.5,58.15384615384616,51270.98845612629,5665.791178474584,127.75000000000003,6.873697190210038,1.0,1.6318670533596271,17.400811517134446,12.490730841853225,0.14620509675336352,0.0,0.0,0.0,2955.1515143078464,1.2111054146197546,1.0,3.0687830687830684,axial,circular
265.0,265.0,132.5,4.75,0.0,323.4,21.9,812.0,0.0,0.0,3789.0,0.5,55.78947368421053,51270.98845612627,5915.652431540468,127.75,7.168765011344931,1.0,1.7038323506932909,18.147777727349908,12.480345995211058,0.1458376664173312,0.0,0.0,0.0,3035.9566435493525,1.2480415384227164,1.0,3.0641509433962266,axial,circular
264.4,264.4,132.2,4.5,0.0,323.4,21.9,812.0,0.0,0.0,3357.0,0.5,58.75555555555555,51230.862463958285,5601.150311994057,127.69999999999999,6.799782595769017,1.0,1.614512683017668,17.220436111759593,12.498120194241574,0.14635291697546066,0.0,0.0,0.0,2933.3678988595643,1.1444183326970803,1.0,3.071104387291982,axial,circular
111.3,111.3,55.65,2.0,0.0,354.6,42.7,399.0,0.0,0.0,840.0,0.5,55.65,9042.516820662207,1046.047845925271,53.65,3.018243935905346,1.0,0.9606674600571925,19.949101578229932,14.60199881038433,0.19200648195291575,0.0,0.0,0.0,757.0440344073775,1.109578785146311,1.0,3.5849056603773586,axial,circular
113.6,113.6,56.8,3.2,0.0,354.6,42.7,337.0,0.0,0.0,1141.0,0.5,35.49999999999999,9025.67003005733,1675.418147339798,53.599999999999994,4.763191823185863,1.0,1.5415393648102629,31.511713069061706,12.192766591706528,0.15517602317554263,0.0,0.0,0.0,979.4993853301405,1.1648807718398166,1.0,2.966549295774648,axial,circular
113.6,113.6,56.8,3.2,0.0,354.6,42.7,338.0,0.0,0.0,1091.0,0.5,35.49999999999999,9025.67003005733,1675.418147339798,53.599999999999994,4.763191823185863,1.0,1.5415393648102629,31.511713069061706,12.228946908002392,0.15563648615232464,0.0,0.0,0.0,979.4993853301405,1.113834287534829,1.0,2.9753521126760565,axial,circular
113.6,113.6,56.8,3.2,0.0,354.6,42.7,336.0,0.0,0.0,1139.0,0.5,35.49999999999999,9025.67003005733,1675.418147339798,53.599999999999994,4.763191823185863,1.0,1.5415393648102629,31.511713069061706,12.156586275410662,0.1547155601987606,0.0,0.0,0.0,979.4993853301405,1.162838912467617,1.0,2.9577464788732395,axial,circular
114.8,114.8,57.4,3.9,0.0,357.7,42.7,335.0,0.0,0.0,1041.0,0.5,29.435897435897434,8992.023572737386,2040.4697613958783,53.5,5.760034572310104,1.0,1.9009197878449946,38.511483486267736,12.050717856064713,0.15182913503770318,0.0,0.0,0.0,1113.835440207192,0.9346084371371381,1.0,2.918118466898955,axial,circular
114.8,114.8,57.4,3.9,0.0,357.7,42.7,338.0,0.0,0.0,1110.0,0.5,29.435897435897434,8992.023572737386,2040.4697613958783,53.5,5.760034572310104,1.0,1.9009197878449946,38.511483486267736,12.15863473238768,0.15318879893356319,0.0,0.0,0.0,1113.835440207192,0.9965565468032884,1.0,2.9442508710801394,axial,circular
114.8,114.8,57.4,3.9,0.0,357.7,42.7,343.0,0.0,0.0,1030.0,0.5,29.435897435897434,8992.023572737386,2040.4697613958783,53.5,5.760034572310104,1.0,1.9009197878449946,38.511483486267736,12.338496192925959,0.15545490542666326,0.0,0.0,0.0,1113.835440207192,0.9247326515381866,1.0,2.9878048780487805,axial,circular
115.9,115.9,57.95,4.9,0.0,309.5,42.7,356.0,0.0,0.0,1122.0,0.5,23.653061224489797,8841.392058979389,2546.447755712512,53.050000000000004,7.156826816348811,1.0,2.0875981318754757,41.7537775619219,12.76494216570929,0.1508472550647873,0.0,0.0,0.0,1165.6530213114424,0.9625505870843712,1.0,3.071613459879206,axial,circular
115.9,115.9,57.95,4.9,0.0,309.5,42.7,344.0,0.0,0.0,1234.0,0.5,23.653061224489797,8841.392058979389,2546.447755712512,53.050000000000004,7.156826816348811,1.0,2.0875981318754757,41.7537775619219,12.334663216303358,0.1457625161300192,0.0,0.0,0.0,1165.6530213114424,1.0586340681480517,1.0,2.9680759275237274,axial,circular
115.9,115.9,57.95,4.9,0.0,309.5,42.7,340.0,0.0,0.0,1102.0,0.5,23.653061224489797,8841.392058979389,2546.447755712512,53.050000000000004,7.156826816348811,1.0,2.0875981318754757,41.7537775619219,12.191236899834715,0.14406760315176315,0.0,0.0,0.0,1165.6530213114424,0.9453928226087139,1.0,2.9335634167385676,axial,circular
115.9,115.9,57.95,4.9,0.0,309.5,42.7,357.0,0.0,0.0,1140.0,0.5,23.653061224489797,8841.392058979389,2546.447755712512,53.050000000000004,7.156826816348811,1.0,2.0875981318754757,41.7537775619219,12.80079874482645,0.15127098330935132,0.0,0.0,0.0,1165.6530213114424,0.9779925751124627,1.0,3.080241587575496,axial,circular
130.1,130.1,65.05,2.3,0.0,324.3,42.7,396.0,0.0,0.0,1240.0,0.5,56.56521739130435,12370.21742305066,1406.9202554038159,62.75000000000001,3.4723461255130914,1.0,0.8637960681024206,17.945527466197536,12.394674972165648,0.15975555257031793,0.0,0.0,0.0,984.4725227917207,1.259557754322758,1.0,3.0438124519600307,axial,circular
133.1,133.1,66.55,4.5,0.0,324.3,42.7,397.0,0.0,0.0,1440.0,0.5,29.577777777777776,12095.767888833056,2730.560331367586,62.05,6.647648055050553,1.0,1.714499670319873,34.7434692063319,12.315902767267994,0.15040493996106638,0.0,0.0,0.0,1402.0100043156797,1.0270968078454357,1.0,2.982719759579264,axial,circular
158.7,158.7,79.35,0.9,0.0,221.0,18.7,450.0,0.0,0.0,699.7,0.5,176.33333333333331,19334.62568123465,686.7510113371778,78.44999999999999,1.3810850249158335,0.9999999999999999,0.41977271500426266,3.8906283047342156,11.410920490552254,0.12740448730649762,0.0,0.0,0.0,513.3294737446042,1.3630621964795273,1.0,2.835538752362949,axial,circular
157.5,157.5,78.75,1.5,0.0,308.0,18.7,450.0,0.0,0.0,815.4,0.5,105.0,18747.65050983794,1127.8673190599884,77.25,2.2897624962534167,1.0,0.9908782002594918,9.129409046550839,11.54318548698462,0.1336435760367546,0.0,0.0,0.0,697.9641988044458,1.1682547634917548,1.0,2.857142857142857,axial,circular
157.7,157.7,78.85,2.14,0.0,286.0,18.7,450.0,0.0,0.0,907.5,0.5,73.69158878504672,18486.463523166727,1599.0376321682038,76.71,3.248824320390426,1.0,1.3229068738759828,12.112680949441557,11.574587274240864,0.12943489019770338,0.0,0.0,0.0,803.021630683324,1.130106544238131,1.0,2.853519340519975,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,26.56,660.0,0.0,0.0,1744.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,2.0599560207941967,26.11364580786254,16.36788026691976,0.18016636623366905,0.0,0.0,0.0,1553.3965397131778,1.1227010975072826,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,26.56,660.0,0.0,0.0,1695.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,2.0599560207941967,26.11364580786254,16.36788026691976,0.18016636623366905,0.0,0.0,0.0,1553.3965397131778,1.0911573166713555,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,1862.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.1551701930118097,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,1872.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.1613741145639676,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,1695.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.051564703090772,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,1735.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.0763803892994037,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,2029.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.2587756829328474,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,2107.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.3071662710396792,1.0,3.9759036144578315,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,350.0,0.0,0.0,1784.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,8.679936505184722,0.09678387932940169,0.0,0.0,0.0,1611.883695808765,1.1067796049049776,1.0,2.108433734939759,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,350.0,0.0,0.0,2038.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,8.679936505184722,0.09678387932940169,0.0,0.0,0.0,1611.883695808765,1.2643592123297895,1.0,2.108433734939759,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,500.0,0.0,0.0,1999.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,12.39990929312103,0.1382626847562881,0.0,0.0,0.0,1611.883695808765,1.2401639182763735,1.0,3.0120481927710845,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,500.0,0.0,0.0,2043.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,12.39990929312103,0.1382626847562881,0.0,0.0,0.0,1611.883695808765,1.2674611731058685,1.0,3.0120481927710845,axial,circular
166.0,166.0,83.0,5.0,0.0,274.4,29.62,660.0,0.0,0.0,1975.0,0.5,33.2,19113.449704440303,3811.0179138602166,78.0,7.422975120310781,1.0,1.8471448991321358,26.11364580786254,16.36788026691976,0.18250674387830032,0.0,0.0,0.0,1611.883695808765,1.2252745065511943,1.0,3.9759036144578315,axial,circular
320.0,320.0,160.0,7.0,0.0,249.9,46.57,260.0,0.0,0.0,7909.0,0.5,45.714285714285715,73541.54242788347,10448.770495984763,153.0,10.508247337366612,1.0,0.7624168289754994,17.163470651032135,3.3212612740402596,0.040142780348360094,0.0,0.0,0.0,6035.977377813125,1.310309748520874,1.0,0.8125,axial,circular
320.0,320.0,160.0,7.0,0.0,249.9,46.57,440.0,0.0,0.0,5900.0,0.5,45.714285714285715,73541.54242788347,10448.770495984763,153.0,10.508247337366612,1.0,0.7624168289754994,17.163470651032135,5.620596002221977,0.06793393597414786,0.0,0.0,0.0,6035.977377813125,0.9774721856458664,1.0,1.375,axial,circular
320.0,320.0,160.0,7.0,0.0,249.9,46.57,520.0,0.0,0.0,5890.0,0.5,45.714285714285715,73541.54242788347,10448.770495984763,153.0,10.508247337366612,1.0,0.7624168289754994,17.163470651032135,6.642522548080519,0.08028556069672019,0.0,0.0,0.0,6035.977377813125,0.9758154531278225,1.0,1.625,axial,circular
320.0,320.0,160.0,7.0,0.0,249.9,46.57,520.0,0.0,0.0,6380.0,0.5,45.714285714285715,73541.54242788347,10448.770495984763,153.0,10.508247337366612,1.0,0.7624168289754994,17.163470651032135,6.642522548080519,0.08028556069672019,0.0,0.0,0.0,6035.977377813125,1.0569953465119706,1.0,1.625,axial,circular
108.0,108.0,54.0,4.0,0.0,324.0,28.99,338.88,0.0,0.0,1117.2,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.7849625911729734,38.12495802949827,12.988884843206105,0.15112443621871782,0.0,0.0,0.0,861.7865033474734,1.2963767657771539,1.0,3.1377777777777776,axial,circular
108.0,108.0,54.0,4.0,0.0,324.0,28.99,338.88,0.0,0.0,1058.4,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.7849625911729734,38.12495802949827,12.988884843206105,0.15112443621871782,0.0,0.0,0.0,861.7865033474734,1.2281464096836197,1.0,3.1377777777777776,axial,circular
108.0,108.0,54.0,4.0,0.0,324.0,28.99,338.88,0.0,0.0,1073.1,0.5,27.0,7853.981633974483,1957.097456106646,50.0,5.883481177391708,1.0,2.7849625911729734,38.12495802949827,12.988884843206105,0.15112443621871782,0.0,0.0,0.0,861.7865033474734,1.245203998707003,1.0,3.1377777777777776,axial,circular
125.0,125.0,62.5,1.0,0.0,232.0,106.02,438.0,0.0,0.0,1275.0,0.5,125.0,11882.288814039995,598.4425109548656,61.5,1.5296768796222295,1.0,0.11021038442220588,5.770488391420443,14.134783218316562,0.23786510198900224,0.0,0.0,0.0,1398.5989226060492,0.9116266138860283,1.0,3.504,axial,circular
125.0,125.0,62.5,1.0,0.0,232.0,106.02,438.0,0.0,0.0,1239.0,0.5,125.0,11882.288814039995,598.4425109548656,61.5,1.5296768796222295,1.0,0.11021038442220588,5.770488391420443,14.134783218316562,0.23786510198900224,0.0,0.0,0.0,1398.5989226060492,0.8858865683174816,1.0,3.504,axial,circular
127.0,127.0,63.5,2.0,0.0,258.0,106.02,445.0,0.0,0.0,1491.0,0.5,63.5,11882.288814039995,1198.6018366025517,61.5,3.0273338530939213,1.0,0.2454747015337825,12.700034700784256,14.242501613058117,0.22138412998541962,0.0,0.0,0.0,1568.9995339079785,0.9502870891786045,1.0,3.5039370078740157,axial,circular
127.0,127.0,63.5,2.0,0.0,258.0,106.02,445.0,0.0,0.0,1339.0,0.5,63.5,11882.288814039995,1198.6018366025517,61.5,3.0273338530939213,1.0,0.2454747015337825,12.700034700784256,14.242501613058117,0.22138412998541962,0.0,0.0,0.0,1568.9995339079785,0.8534100686855476,1.0,3.5039370078740157,axial,circular
133.0,133.0,66.5,3.5,0.0,352.0,106.02,465.0,0.0,0.0,1995.0,0.5,38.0,12468.981242097889,2153.073129760426,63.0,5.222756195271231,1.0,0.5733009652707834,29.181113979928146,14.347258355272146,0.21622488624481934,0.0,0.0,0.0,2079.843132962888,0.9592069557466949,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,3.5,0.0,352.0,106.02,465.0,0.0,0.0,1991.0,0.5,38.0,12468.981242097889,2153.073129760426,63.0,5.222756195271231,1.0,0.5733009652707834,29.181113979928146,14.347258355272146,0.21622488624481934,0.0,0.0,0.0,2079.843132962888,0.9572837337802854,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,3.5,0.0,352.0,106.02,465.0,0.0,0.0,1962.0,0.5,38.0,12468.981242097889,2153.073129760426,63.0,5.222756195271231,1.0,0.5733009652707834,29.181113979928146,14.347258355272146,0.21622488624481934,0.0,0.0,0.0,2079.843132962888,0.9433403745238171,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,106.02,465.0,0.0,0.0,2273.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.7862241642816674,39.46536377538449,14.453692534668727,0.2092685814208258,0.0,0.0,0.0,2272.221071827436,1.0003428047482799,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,106.02,465.0,0.0,0.0,2158.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.7862241642816674,39.46536377538449,14.453692534668727,0.2092685814208258,0.0,0.0,0.0,2272.221071827436,0.949731532180725,1.0,3.4962406015037595,axial,circular
133.0,133.0,66.5,4.7,0.0,352.0,106.02,465.0,0.0,0.0,2253.0,0.5,28.29787234042553,11998.496326296281,2841.3082139588187,61.8,6.92886216283739,1.0,0.7862241642816674,39.46536377538449,14.453692534668727,0.2092685814208258,0.0,0.0,0.0,2272.221071827436,0.9915408443017486,1.0,3.4962406015037595,axial,circular
