b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
150.0,150.0,0.0,1.87,0.0,282.0,71.543,450.0,0.0,0.0,1662.0,0.0,80.2139037433155,21391.987599999997,1094.0248,82.51836848969482,2.083759425454602,0.33333333333333337,0.2015848963577196,2.3736943613614216,10.389074045361308,0.1470676430811597,0.0,0.0,0.0
150.0,150.0,0.0,1.87,0.0,282.0,71.543,450.0,0.0,0.0,1740.0,0.0,80.2139037433155,21391.987599999997,1094.0248,82.51836848969482,2.083759425454602,0.33333333333333337,0.2015848963577196,2.3736943613614216,10.389074045361308,0.1470676430811597,0.0,0.0,0.0
200.0,200.0,0.0,1.87,0.0,282.0,71.543,600.0,0.0,0.0,2890.0,0.0,106.951871657754,38517.98759999999,1468.0248,110.72784766708264,2.090338171848657,0.33333333333333337,0.15022830399103268,1.7745471649060798,10.390487643994385,0.15288136223589463,0.0,0.0,0.0
200.0,200.0,0.0,1.87,0.0,282.0,71.543,600.0,0.0,0.0,2920.0,0.0,106.951871657754,38517.98759999999,1468.0248,110.72784766708264,2.090338171848657,0.33333333333333337,0.15022830399103268,1.7745471649060798,10.390487643994385,0.15288136223589463,0.0,0.0,0.0
250.0,250.0,0.0,1.87,0.0,282.0,51.431,750.0,0.0,0.0,3304.0,0.0,133.6898395721925,60643.98759999999,1842.0248000000001,138.93732684447045,2.094284842849248,0.33333333333333337,0.1665451010704357,1.416917826900484,10.391141873114812,0.14313423704655154,0.0,0.0,0.0
250.0,250.0,0.0,1.87,0.0,282.0,51.431,750.0,0.0,0.0,3400.0,0.0,133.6898395721925,60643.98759999999,1842.0248000000001,138.93732684447045,2.094284842849248,0.33333333333333337,0.1665451010704357,1.416917826900484,10.391141873114812,0.14313423704655154,0.0,0.0,0.0
60.0,60.0,0.0,2.0,0.0,404.0,42.903,180.0,0.0,0.0,318.0,0.0,30.0,3136.0,448.0,31.594616678674353,2.181449286483666,0.33333333333333337,1.345227273484039,9.298055643492606,10.369185117452576,0.12270915777753241,0.0,0.0,0.0
60.0,60.0,0.0,2.0,0.0,404.0,42.903,180.0,0.0,0.0,322.0,0.0,30.0,3136.0,448.0,31.594616678674353,2.181449286483666,0.33333333333333337,1.345227273484039,9.298055643492606,10.369185117452576,0.12270915777753241,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,404.0,42.903,300.0,0.0,0.0,770.0,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.7847159095323559,5.498843964052931,10.38398767333629,0.12855718300528307,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,404.0,42.903,300.0,0.0,0.0,772.0,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.7847159095323559,5.498843964052931,10.38398767333629,0.12855718300528307,0.0,0.0,0.0
150.0,150.0,0.0,2.0,0.0,404.0,42.903,450.0,0.0,0.0,1300.0,0.0,75.0,21316.0,1168.0,82.37167919797243,2.2266628718125503,0.33333333333333337,0.5159775843500423,3.640295665416087,10.388609146560478,0.13375534583590598,0.0,0.0,0.0
150.0,150.0,0.0,2.0,0.0,404.0,42.903,450.0,0.0,0.0,1420.0,0.0,75.0,21316.0,1168.0,82.37167919797243,2.2266628718125503,0.33333333333333337,0.5159775843500423,3.640295665416087,10.388609146560478,0.13375534583590598,0.0,0.0,0.0
200.0,200.0,0.0,2.0,0.0,404.0,42.903,600.0,0.0,0.0,1990.0,0.0,100.0,38416.0,1568.0,110.58115837536023,2.234188493639323,0.33333333333333337,0.3843506495668682,2.7208135776815037,10.390226176556505,0.13746911778539211,0.0,0.0,0.0
200.0,200.0,0.0,2.0,0.0,404.0,42.903,600.0,0.0,0.0,2054.0,0.0,100.0,38416.0,1568.0,110.58115837536023,2.234188493639323,0.33333333333333337,0.3843506495668682,2.7208135776815037,10.390226176556505,0.13746911778539211,0.0,0.0,0.0
250.0,250.0,0.0,2.0,0.0,404.0,42.903,750.0,0.0,0.0,3100.0,0.0,125.0,60516.0,1968.0,138.79063755274805,2.2387031119093024,0.33333333333333337,0.306230598841895,2.1721831605719153,10.390974545248392,0.14024709925712994,0.0,0.0,0.0
250.0,250.0,0.0,2.0,0.0,404.0,42.903,750.0,0.0,0.0,2965.0,0.0,125.0,60516.0,1968.0,138.79063755274805,2.2387031119093024,0.33333333333333337,0.306230598841895,2.1721831605719153,10.390974545248392,0.14024709925712994,0.0,0.0,0.0
60.0,60.0,0.0,2.0,0.0,404.0,71.543,180.0,0.0,0.0,422.0,0.0,30.0,3136.0,448.0,31.594616678674353,2.181449286483666,0.33333333333333337,0.8067076543377508,9.298055643492606,10.369185117452576,0.13482645017269862,0.0,0.0,0.0
60.0,60.0,0.0,2.0,0.0,404.0,71.543,180.0,0.0,0.0,406.0,0.0,30.0,3136.0,448.0,31.594616678674353,2.181449286483666,0.33333333333333337,0.8067076543377508,9.298055643492606,10.369185117452576,0.13482645017269862,0.0,0.0,0.0
150.0,150.0,0.0,2.0,0.0,404.0,71.543,450.0,0.0,0.0,2060.0,0.0,75.0,21316.0,1168.0,82.37167919797243,2.2266628718125503,0.33333333333333337,0.309422113992562,3.640295665416087,10.388609146560478,0.15113332972902946,0.0,0.0,0.0
150.0,150.0,0.0,2.0,0.0,404.0,71.543,450.0,0.0,0.0,1980.0,0.0,75.0,21316.0,1168.0,82.37167919797243,2.2266628718125503,0.33333333333333337,0.309422113992562,3.640295665416087,10.388609146560478,0.15113332972902946,0.0,0.0,0.0
127.3,127.3,0.0,3.15,0.0,356.0,30.454,611.04,0.0,0.0,917.0,0.0,40.41269841269841,14641.0,1524.6,68.26693960927851,3.466388043164102,0.33333333333333337,1.217280960798755,6.025533249473008,16.607313001215097,0.18386368237975062,0.0,0.0,0.0
126.9,126.9,0.0,4.34,0.0,357.0,26.044,609.12,0.0,0.0,1095.0,0.0,29.239631336405534,13975.9684,2052.2992,66.69849256701575,4.729485393159905,0.33333333333333337,2.0128865376010476,8.438103173329488,16.588744973903182,0.1758697613903741,0.0,0.0,0.0
127.0,126.9,0.0,4.55,0.0,322.0,23.805,609.6,0.0,0.0,1113.0,0.0,27.912087912087912,13888.620000000003,2144.87,66.48973643691123,4.949877063085722,0.33333333333333337,2.088957311778773,7.990508509163851,16.597983188296972,0.16767411184675243,0.0,0.0,0.0
126.5,125.3,0.0,5.67,0.0,312.0,23.805,607.2,0.0,0.0,1202.0,0.0,22.310405643738978,13123.6336,2598.2208,64.63267221408822,6.109265027283172,0.33333333333333326,2.5948267512400194,9.830377440265533,16.718696026003357,0.1649666973524658,0.0,0.0,0.0
127.2,126.8,0.0,7.47,0.0,347.0,23.805,610.56,0.0,0.0,2069.0,0.0,17.0281124497992,12557.4036,3348.3528,63.22298403808478,7.931492345000912,0.33333333333333326,3.886804057088617,14.510692514700066,16.564323328874536,0.1688817815541057,0.0,0.0,0.0
152.3,76.6,0.0,3.0,0.0,430.0,30.454,609.2,0.0,0.0,819.0,0.0,50.76666666666667,10328.78,1301.4,57.33892906409583,3.5051443703562626,0.3333333333333335,1.7790407148751208,8.762005754521908,27.507468844644098,0.3029812509846846,0.0,0.0,0.0
152.8,76.5,0.0,4.47,0.0,383.0,26.044,611.2,0.0,0.0,1006.0,0.0,34.183445190156604,9719.181600000002,1890.0948,55.62114336199493,5.1682261820311695,0.33333333333333326,2.8598613451883517,11.862579036628555,27.58180694497162,0.2817059842698962,0.0,0.0,0.0
152.4,101.8,0.0,4.32,0.0,413.0,26.044,609.6,0.0,0.0,1144.0,0.0,35.27777777777778,13392.681599999998,2046.9888,65.29182916561419,4.812377040142408,0.33333333333333337,2.423763759049693,10.146811849598345,20.693809334290204,0.22300996799072834,0.0,0.0,0.0
152.7,102.8,0.0,4.57,0.0,365.0,23.805,610.8,0.0,0.0,1224.0,0.0,33.413566739606125,13445.8296,2168.1908000000003,65.42125411227336,5.077661172966216,0.33333333333333326,2.472490165536247,9.443140730951795,20.527583723496072,0.2093959565218463,0.0,0.0,0.0
151.4,101.3,0.0,5.72,0.0,324.0,23.805,605.6,0.0,0.0,1335.0,0.0,26.46853146853147,12576.805600000002,2629.1407999999997,63.27180698456194,6.299760971757841,0.3333333333333335,2.8452492733392423,10.75319668230521,20.6208285586338,0.19950573999163373,0.0,0.0,0.0
152.37,102.13,0.0,7.34,0.0,358.0,23.805,609.48,0.0,0.0,1691.0,0.0,20.758855585831064,12040.990499999998,3305.0552,61.90933948601862,7.9819908786142335,0.33333333333333315,4.127920688536473,15.385684713958401,20.529037775139457,0.2054029134556143,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,145.538,450.0,0.0,0.0,7058.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.278221844097546,29.346645931625517,10.333015048861586,0.17324659815094726,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,150.221,450.0,0.0,0.0,7143.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.238374466594342,29.346645931625517,10.333015048861586,0.17415388634245554,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,140.474,450.0,0.0,0.0,7032.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.3243009435644224,29.346645931625517,10.333015048861586,0.17225837295023816,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,156.815,450.0,0.0,0.0,7880.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.1863013789896926,29.346645931625517,10.333015048861586,0.17542075630337997,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,145.538,450.0,0.0,0.0,6536.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.278221844097546,29.346645931625517,10.333015048861586,0.17324659815094726,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,150.221,450.0,0.0,0.0,6715.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.238374466594342,29.346645931625517,10.333015048861586,0.17415388634245554,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,140.474,450.0,0.0,0.0,6616.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.3243009435644224,29.346645931625517,10.333015048861586,0.17225837295023816,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,156.815,450.0,0.0,0.0,7276.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.1863013789896926,29.346645931625517,10.333015048861586,0.17542075630337997,0.0,0.0,0.0
150.0,150.0,0.0,8.0,0.0,779.0,141.429,450.0,0.0,0.0,6974.0,0.0,18.75,17956.0,4288.0,75.60140419539934,8.544214278008056,0.33333333333333337,1.3153585950990863,29.346645931625517,10.333015048861586,0.17244530635832345,0.0,0.0,0.0
150.0,150.0,0.0,12.0,0.0,756.0,145.538,450.0,0.0,0.0,8585.0,0.0,12.5,15876.0,6048.0,71.08788752701729,12.450283058011848,0.33333333333333337,1.9788646264205911,44.13510430207362,10.258420931118005,0.16675718693518812,0.0,0.0,0.0
150.0,150.0,0.0,12.0,0.0,756.0,150.221,450.0,0.0,0.0,8452.0,0.0,12.5,15876.0,6048.0,71.08788752701729,12.450283058011848,0.33333333333333337,1.9171753616338596,44.13510430207362,10.258420931118005,0.1674674611559913,0.0,0.0,0.0
150.0,150.0,0.0,12.0,0.0,756.0,140.474,450.0,0.0,0.0,8687.0,0.0,12.5,15876.0,6048.0,71.08788752701729,12.450283058011848,0.33333333333333337,2.050201460768541,44.13510430207362,10.258420931118005,0.165985497950785,0.0,0.0,0.0
150.0,150.0,0.0,12.0,0.0,756.0,156.815,450.0,0.0,0.0,8730.0,0.0,12.5,15876.0,6048.0,71.08788752701729,12.450283058011848,0.33333333333333337,1.8365590026464305,44.13510430207362,10.258420931118005,0.16846206859420407,0.0,0.0,0.0
150.0,150.0,0.0,12.0,0.0,756.0,141.429,450.0,0.0,0.0,8912.0,0.0,12.5,15876.0,6048.0,71.08788752701729,12.450283058011848,0.33333333333333337,2.0363574655834378,44.13510430207362,10.258420931118005,0.16613131463634734,0.0,0.0,0.0
150.0,150.0,0.0,12.5,0.0,446.0,145.538,450.0,0.0,0.0,5953.0,0.0,12.0,15625.0,6250.0,70.52369794346954,12.92106678308727,0.33333333333333337,1.2257966991438662,27.238105550828557,10.246950765959598,0.1414325335867258,0.0,0.0,0.0
150.0,150.0,0.0,12.5,0.0,446.0,150.221,450.0,0.0,0.0,5911.0,0.0,12.0,15625.0,6250.0,70.52369794346954,12.92106678308727,0.33333333333333337,1.187583626789863,27.238105550828557,10.246950765959598,0.14229985276537993,0.0,0.0,0.0
150.0,150.0,0.0,12.5,0.0,446.0,140.474,450.0,0.0,0.0,6039.0,0.0,12.0,15625.0,6250.0,70.52369794346954,12.92106678308727,0.33333333333333337,1.2699859048649573,27.238105550828557,10.246950765959598,0.1404871598455255,0.0,0.0,0.0
150.0,150.0,0.0,12.5,0.0,446.0,156.815,450.0,0.0,0.0,6409.0,0.0,12.0,15625.0,6250.0,70.52369794346954,12.92106678308727,0.33333333333333337,1.1376462710837612,27.238105550828557,10.246950765959598,0.14351001883031217,0.0,0.0,0.0
150.0,150.0,0.0,12.5,0.0,446.0,141.429,450.0,0.0,0.0,6285.0,0.0,12.0,15625.0,6250.0,70.52369794346954,12.92106678308727,0.33333333333333337,1.2614103189586294,27.238105550828557,10.246950765959598,0.14066604553950213,0.0,0.0,0.0
200.0,200.0,0.0,5.0,0.0,265.8,27.15,600.0,0.0,0.0,2312.0,0.0,40.0,36100.0,3800.0,107.1960208740737,5.5007601746024335,0.33333333333333337,1.0305321314335563,4.546505994306452,10.379306335203715,0.1041622991157164,0.0,0.0,0.0
200.0,200.0,0.0,5.0,0.0,265.8,27.15,600.0,0.0,0.0,2728.0,0.0,40.0,36100.0,3800.0,107.1960208740737,5.5007601746024335,0.33333333333333337,1.0305321314335563,4.546505994306452,10.379306335203715,0.1041622991157164,0.0,0.0,0.0
200.0,200.0,0.0,5.0,0.0,265.8,27.15,600.0,0.0,0.0,2903.0,0.0,40.0,36100.0,3800.0,107.1960208740737,5.5007601746024335,0.33333333333333337,1.0305321314335563,4.546505994306452,10.379306335203715,0.1041622991157164,0.0,0.0,0.0
200.0,200.0,0.0,5.0,0.0,265.8,27.15,600.0,0.0,0.0,2463.0,0.0,40.0,36100.0,3800.0,107.1960208740737,5.5007601746024335,0.33333333333333337,1.0305321314335563,4.546505994306452,10.379306335203715,0.1041622991157164,0.0,0.0,0.0
280.0,280.0,0.0,4.0,0.0,272.6,31.15,840.0,0.0,0.0,3401.0,0.0,70.0,73984.0,4352.0,153.4595667249897,4.449024694519267,0.33333333333333337,0.5147766971957323,2.634361953029148,10.38806222231528,0.11543044896057145,0.0,0.0,0.0
224.0,224.0,0.0,3.2,0.0,323.8,23.94,672.0,0.0,0.0,2344.0,0.0,70.0,47349.759999999995,2785.28,122.76765337999176,3.5592197556154304,0.33333333333333326,0.7956164922109196,3.1291504049554,10.38806222231528,0.11287593795930621,0.0,0.0,0.0
224.0,224.0,0.0,3.2,0.0,323.8,25.73,672.0,0.0,0.0,2328.0,0.0,70.0,47349.759999999995,2785.28,122.76765337999176,3.5592197556154304,0.33333333333333326,0.7402665691227912,3.1291504049554,10.38806222231528,0.11446346801052176,0.0,0.0,0.0
280.0,280.0,0.0,4.0,0.0,272.6,30.49,840.0,0.0,0.0,3744.0,0.0,70.0,73984.0,4352.0,153.4595667249897,4.449024694519267,0.33333333333333337,0.5259197808346036,2.634361953029148,10.38806222231528,0.11485498475764887,0.0,0.0,0.0
280.0,280.0,0.0,4.0,0.0,272.6,30.49,840.0,0.0,0.0,3855.0,0.0,70.0,73984.0,4352.0,153.4595667249897,4.449024694519267,0.33333333333333337,0.5259197808346036,2.634361953029148,10.38806222231528,0.11485498475764887,0.0,0.0,0.0
280.0,280.0,0.0,4.0,0.0,272.6,29.84,840.0,0.0,0.0,3610.0,0.0,70.0,73984.0,4352.0,153.4595667249897,4.449024694519267,0.33333333333333337,0.5373758082321402,2.634361953029148,10.38806222231528,0.11428324435016987,0.0,0.0,0.0
280.0,280.0,0.0,4.0,0.0,272.6,29.18,840.0,0.0,0.0,3457.0,0.0,70.0,73984.0,4352.0,153.4595667249897,4.449024694519267,0.33333333333333337,0.549530298754183,2.634361953029148,10.38806222231528,0.1136975371983007,0.0,0.0,0.0
300.0,300.0,0.0,2.0,0.0,341.7,27.2,900.0,0.0,0.0,3062.0,0.0,150.0,87616.0,2368.0,167.00011673013586,2.2417126099011853,0.33333333333333337,0.3395270270270271,1.5289274718313384,10.391381043922893,0.12533705633878414,0.0,0.0,0.0
300.0,300.0,0.0,2.0,0.0,341.7,24.0,900.0,0.0,0.0,3184.0,0.0,150.0,87616.0,2368.0,167.00011673013586,2.2417126099011853,0.33333333333333337,0.3847972972972973,1.5289274718313384,10.391381043922893,0.12180905504827225,0.0,0.0,0.0
300.0,300.0,0.0,2.0,0.0,341.7,25.21,900.0,0.0,0.0,3105.0,0.0,150.0,87616.0,2368.0,167.00011673013586,2.2417126099011853,0.33333333333333337,0.3663282481211874,1.5289274718313384,10.391381043922893,0.12316811099809734,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,184.7,74.361,300.0,0.0,0.0,867.3,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.20698574073326964,2.5139516835657827,10.38398767333629,0.13233021020499378,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,184.7,74.361,300.0,0.0,0.0,810.3,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.20698574073326964,2.5139516835657827,10.38398767333629,0.13233021020499378,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,184.7,74.361,300.0,0.0,0.0,753.9,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.20698574073326964,2.5139516835657827,10.38398767333629,0.13233021020499378,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,184.7,74.361,300.0,0.0,0.0,779.1,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.20698574073326964,2.5139516835657827,10.38398767333629,0.13233021020499378,0.0,0.0,0.0
100.0,100.0,0.0,2.0,0.0,184.7,74.361,300.0,0.0,0.0,673.0,0.0,50.0,9216.0,768.0,54.162200020584606,2.2116050989828153,0.33333333333333337,0.20698574073326964,2.5139516835657827,10.38398767333629,0.13233021020499378,0.0,0.0,0.0
100.0,100.0,0.0,3.0,0.0,176.5,74.361,300.0,0.0,0.0,891.3,0.0,33.333333333333336,8836.0,1128.0,53.03382085348909,3.2834918126466235,0.33333333333333337,0.3030071528572372,3.642557997930871,10.373581830785353,0.12084586288586183,0.0,0.0,0.0
100.0,100.0,0.0,3.0,0.0,176.5,74.361,300.0,0.0,0.0,818.0,0.0,33.333333333333336,8836.0,1128.0,53.03382085348909,3.2834918126466235,0.33333333333333337,0.3030071528572372,3.642557997930871,10.373581830785353,0.12084586288586183,0.0,0.0,0.0
100.0,100.0,0.0,3.0,0.0,176.5,74.361,300.0,0.0,0.0,754.7,0.0,33.333333333333336,8836.0,1128.0,53.03382085348909,3.2834918126466235,0.33333333333333337,0.3030071528572372,3.642557997930871,10.373581830785353,0.12084586288586183,0.0,0.0,0.0
100.0,100.0,0.0,3.0,0.0,176.5,74.361,300.0,0.0,0.0,830.0,0.0,33.333333333333336,8836.0,1128.0,53.03382085348909,3.2834918126466235,0.33333333333333337,0.3030071528572372,3.642557997930871,10.373581830785353,0.12084586288586183,0.0,0.0,0.0
100.0,100.0,0.0,3.0,0.0,176.5,74.361,300.0,0.0,0.0,696.9,0.0,33.333333333333336,8836.0,1128.0,53.03382085348909,3.2834918126466235,0.33333333333333337,0.3030071528572372,3.642557997930871,10.373581830785353,0.12084586288586183,0.0,0.0,0.0
100.0,100.0,0.0,3.9,0.0,235.1,74.361,300.0,0.0,0.0,1068.0,0.0,25.641025641025642,8500.84,1438.32,52.01827960310313,4.228790439366506,0.33333333333333337,0.534935087290789,6.370764533036432,10.36064322327528,0.1192134776597771,0.0,0.0,0.0
100.0,100.0,0.0,3.9,0.0,235.1,74.361,300.0,0.0,0.0,1095.0,0.0,25.641025641025642,8500.84,1438.32,52.01827960310313,4.228790439366506,0.33333333333333337,0.534935087290789,6.370764533036432,10.36064322327528,0.1192134776597771,0.0,0.0,0.0
100.0,100.0,0.0,3.9,0.0,235.1,74.361,300.0,0.0,0.0,1127.0,0.0,25.641025641025642,8500.84,1438.32,52.01827960310313,4.228790439366506,0.33333333333333337,0.534935087290789,6.370764533036432,10.36064322327528,0.1192134776597771,0.0,0.0,0.0
100.0,100.0,0.0,3.9,0.0,235.1,74.361,300.0,0.0,0.0,1134.0,0.0,25.641025641025642,8500.84,1438.32,52.01827960310313,4.228790439366506,0.33333333333333337,0.534935087290789,6.370764533036432,10.36064322327528,0.1192134776597771,0.0,0.0,0.0
100.0,100.0,0.0,3.9,0.0,235.1,74.361,300.0,0.0,0.0,1126.0,0.0,25.641025641025642,8500.84,1438.32,52.01827960310313,4.228790439366506,0.33333333333333337,0.534935087290789,6.370764533036432,10.36064322327528,0.1192134776597771,0.0,0.0,0.0
160.0,160.0,0.0,3.46,0.0,363.0,68.637,480.0,0.0,0.0,2011.0,0.0,46.24277456647399,23433.486400000005,2118.6272000000004,86.36614144949054,3.8197242489174954,0.33333333333333326,0.47815199109371387,5.351479484461132,10.382580567951305,0.13851379120582671,0.0,0.0,0.0
160.0,160.0,0.0,3.46,0.0,363.0,68.637,480.0,0.0,0.0,2333.0,0.0,46.24277456647399,23433.486400000005,2118.6272000000004,86.36614144949054,3.8197242489174954,0.33333333333333326,0.47815199109371387,5.351479484461132,10.382580567951305,0.13851379120582671,0.0,0.0,0.0
160.0,160.0,0.0,3.46,0.0,363.0,45.793,480.0,0.0,0.0,1784.0,0.0,46.24277456647399,23433.486400000005,2118.6272000000004,86.36614144949054,3.8197242489174954,0.33333333333333326,0.7166798028672338,5.351479484461132,10.382580567951305,0.12627623218942802,0.0,0.0,0.0
160.0,160.0,0.0,3.46,0.0,363.0,45.793,480.0,0.0,0.0,1812.0,0.0,46.24277456647399,23433.486400000005,2118.6272000000004,86.36614144949054,3.8197242489174954,0.33333333333333326,0.7166798028672338,5.351479484461132,10.382580567951305,0.12627623218942802,0.0,0.0,0.0
160.0,160.0,0.0,5.43,0.0,353.0,68.637,480.0,0.0,0.0,2751.0,0.0,29.46593001841621,22242.739599999997,3239.3207999999995,84.14323449031237,5.9189204120242636,0.33333333333333326,0.7490004774258204,8.277072296625029,10.368338454762169,0.129436547991705,0.0,0.0,0.0
160.0,160.0,0.0,5.43,0.0,353.0,68.637,480.0,0.0,0.0,2791.0,0.0,29.46593001841621,22242.739599999997,3239.3207999999995,84.14323449031237,5.9189204120242636,0.33333333333333326,0.7490004774258204,8.277072296625029,10.368338454762169,0.129436547991705,0.0,0.0,0.0
120.0,120.0,0.0,2.65,0.0,340.0,15.32,360.0,0.0,0.0,640.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,2.0509855429420827,5.121146201154084,10.382163791811417,0.10392551946657148,0.0,0.0,0.0
120.0,120.0,0.0,2.65,0.0,340.0,15.32,360.0,0.0,0.0,664.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,2.0509855429420827,5.121146201154084,10.382163791811417,0.10392551946657148,0.0,0.0,0.0
120.0,120.0,0.0,2.65,0.0,340.0,15.32,360.0,14.0,14.0,533.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,2.0509855429420827,5.121146201154084,10.382163791811417,0.10392551946657148,0.11666666666666667,1.0,0.6986345138888889
120.0,120.0,0.0,2.65,0.0,340.0,15.32,360.0,14.0,14.0,538.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,2.0509855429420827,5.121146201154084,10.382163791811417,0.10392551946657148,0.11666666666666667,1.0,0.6986345138888889
120.0,120.0,0.0,2.65,0.0,340.0,29.261,360.0,0.0,0.0,816.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,1.0738217599491717,5.121146201154084,10.382163791811417,0.11387281315532029,0.0,0.0,0.0
120.0,120.0,0.0,2.65,0.0,340.0,29.261,360.0,0.0,0.0,812.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,1.0738217599491717,5.121146201154084,10.382163791811417,0.11387281315532029,0.0,0.0,0.0
120.0,120.0,0.0,2.65,0.0,340.0,29.261,360.0,14.0,14.0,600.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,1.0738217599491717,5.121146201154084,10.382163791811417,0.11387281315532029,0.11666666666666667,1.0,0.6986345138888889
120.0,120.0,0.0,2.65,0.0,340.0,29.261,360.0,14.0,14.0,622.0,0.0,45.28301886792453,13156.09,1215.82,64.71254523292765,2.9241388692936994,0.33333333333333337,1.0738217599491717,5.121146201154084,10.382163791811417,0.11387281315532029,0.11666666666666667,1.0,0.6986345138888889
